"POLITICO";"SOBRENOME";"NOME_MINUSCULA";"NOME_CASA_MINUSCULA";"NOME_CASA";"PARTIDO";"UF";"ID";"ANO_MANDATO";"LEGISLATURA";"URL_FOTO"
"ABELARDO CAMARINHA";"CAMARINHA";"abelardo camarinha";"abelardo camarinha";"ABELARDO CAMARINHA";"PSB";"SP";1772;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=162877"
"ABELARDO LUPION";"LUPION";"abelardo lupion";"abelardo lupion";"ABELARDO LUPION";"DEM";"PR";879;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=98523"
"ACELINO POPÓ";"POPÓ";"acelino popó";"acelino popo";"ACELINO POPO";"PRB";"BA";2419;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193046"
"ADEMIR CAMILO";"CAMILO";"ademir camilo";"ademir camilo";"ADEMIR CAMILO";"PSD";"MG";1744;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=139355"
"ADRIAN";;"adrian";"adrian";"ADRIAN";"PMDB";"RJ";2350;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189122"
"AELTON FREITAS";"FREITAS";"aelton freitas";"aelton freitas";"AELTON FREITAS";"PR";"MG";1773;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=162235"
"AFONSO FLORENCE";"FLORENCE";"afonso florence";"afonso florence";"AFONSO FLORENCE";"PT";"BA";2406;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189039"
"AFONSO HAMM";"HAMM";"afonso hamm";"afonso hamm";"AFONSO HAMM";"PP";"RS";1758;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=147760"
"AGUINALDO RIBEIRO";"RIBEIRO";"aguinaldo ribeiro";"aguinaldo ribeiro";"AGUINALDO RIBEIRO";"PP";"PB";2408;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189098"
"ALBERTO FILHO";"FILHO";"alberto filho";"alberto filho";"ALBERTO FILHO";"PMDB";"MA";2283;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189076"
"ALBERTO MOURÃO";"MOURÃO";"alberto mourão";"alberto mourao";"ALBERTO MOURAO";"PSDB";"SP";1390;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=100509"
"ALCEU MOREIRA";"MOREIRA";"alceu moreira";"alceu moreira";"ALCEU MOREIRA";"PMDB";"RS";2379;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189143"
"ALDO REBELO";"REBELO";"aldo rebelo";"aldo rebelo";"ALDO REBELO";"PCdoB";"SP";764;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=96819"
"ALESSANDRO MOLON";"MOLON";"alessandro molon";"alessandro molon";"ALESSANDRO MOLON";"PT";"RJ";2240;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189123"
"ALEX CANZIANI";"CANZIANI";"alex canziani";"alex canziani";"ALEX CANZIANI";"PTB";"PR";1435;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=100337"
"ALEXANDRE CARDOSO";"CARDOSO";"alexandre cardoso";"alexandre cardoso";"ALEXANDRE CARDOSO";"PSB";"RJ";949;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=98846"
"ALEXANDRE LEITE";"LEITE";"alexandre leite";"alexandre leite";"ALEXANDRE LEITE";"DEM";"SP";2373;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189163"
"ALEXANDRE ROSO";"ROSO";"alexandre roso";"alexandre roso";"ALEXANDRE ROSO";"PSB";"RS";2286;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189144"
"ALEXANDRE SANTOS";"SANTOS";"alexandre santos";"alexandre santos";"ALEXANDRE SANTOS";"PMDB";"RJ";950;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=98816"
"ALEXANDRE SILVEIRA";"SILVEIRA";"alexandre silveira";"alexandre silveira";"ALEXANDRE SILVEIRA";"PSD";"MG";1775;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160605"
"ALFREDO KAEFER";"KAEFER";"alfredo kaefer";"alfredo kaefer";"ALFREDO KAEFER";"PSDB";"PR";1776;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160996"
"ALFREDO SIRKIS";"SIRKIS";"alfredo sirkis";"alfredo sirkis";"ALFREDO SIRKIS";"PV";"RJ";2309;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189124"
"ALICE PORTUGAL";"PORTUGAL";"alice portugal";"alice portugal";"ALICE PORTUGAL";"PCdoB";"BA";1531;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=107809"
"ALINE CORRÊA";"CORRÊA";"aline corrêa";"aline correa";"ALINE CORREA";"PP";"SP";1777;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=163096"
"ALMEIDA LIMA";"LIMA";"almeida lima";"almeida lima";"ALMEIDA LIMA";"PPS";"SE";2370;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189218"
"AMAURI TEIXEIRA";"TEIXEIRA";"amauri teixeira";"amauri teixeira";"AMAURI TEIXEIRA";"PT";"BA";2323;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189040"
"ANA ARRAES";"ARRAES";"ana arraes";"ana arraes";"ANA ARRAES";"PSB";"PE";1960;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160638"
"ANDERSON FERREIRA";"FERREIRA";"anderson ferreira";"anderson ferreira";"ANDERSON FERREIRA";"PR";"PE";2371;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189103"
"ANDRÉ DIAS";"DIAS";"andré dias";"andre dias";"ANDRE DIAS";"PSDB";"PA";2417;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193035"
"ANDRÉ FIGUEIREDO";"FIGUEIREDO";"andré figueiredo";"andre figueiredo";"ANDRE FIGUEIREDO";"PDT";"CE";1748;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=139422"
"ANDRE MOURA";"MOURA";"andre moura";"andre moura";"ANDRE MOURA";"PSC";"SE";2273;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189159"
"ANDRE VARGAS";"VARGAS";"andre vargas";"andre vargas";"ANDRE VARGAS";"PT";"PR";1778;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161755"
"ANDRÉ ZACHAROW";"ZACHAROW";"andré zacharow";"andre zacharow";"ANDRE ZACHAROW";"PMDB";"PR";1536;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=107193"
"ANDREIA ZITO";"ZITO";"andreia zito";"andreia zito";"ANDREIA ZITO";"PSDB";"RJ";1779;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=162378"
"ÂNGELO AGNOLIN";"AGNOLIN";"ângelo agnolin";"angelo agnolin";"ANGELO AGNOLIN";"PDT";"TO";2383;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189191"
"ANGELO VANHONI";"VANHONI";"angelo vanhoni";"angelo vanhoni";"ANGELO VANHONI";"PT";"PR";1781;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160549"
"ANÍBAL GOMES";"GOMES";"aníbal gomes";"anibal gomes";"ANIBAL GOMES";"PMDB";"CE";958;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=96859"
"ANTHONY GAROTINHO";"GAROTINHO";"anthony garotinho";"anthony garotinho";"ANTHONY GAROTINHO";"PR";"RJ";2306;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189211"
"ANTÔNIA LÚCIA";"LÚCIA";"antônia lúcia";"antonia lucia";"ANTONIA LUCIA";"PSC";"AC";2258;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189029"
"ANTÔNIO ANDRADE";"ANDRADE";"antônio andrade";"antonio andrade";"ANTONIO ANDRADE";"PMDB";"MG";1961;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161747"
"ANTONIO BALHMANN";"BALHMANN";"antonio balhmann";"antonio balhmann";"ANTONIO BALHMANN";"PSB";"CE";960;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=101060"
"ANTONIO BRITO";"BRITO";"antonio brito";"antonio brito";"ANTONIO BRITO";"PTB";"BA";2407;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189042"
"ANTONIO BULHÕES";"BULHÕES";"antonio bulhões";"antonio bulhoes";"ANTONIO BULHOES";"PRB";"SP";1782;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161129"
"ANTONIO CARLOS MAGALHÃES NETO";"MAGALHÃES NETO";"antonio carlos magalhães neto";"antonio carlos magalhaes neto";"ANTONIO CARLOS MAGALHAES NETO";"DEM";"BA";1540;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=107236"
"ANTONIO CARLOS MENDES THAME";"MENDES THAME";"antonio carlos mendes thame";"antonio carlos mendes thame";"ANTONIO CARLOS MENDES THAME";"PSDB";"SP";288;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=100694"
"ANTONIO IMBASSAHY";"IMBASSAHY";"antonio imbassahy";"antonio imbassahy";"ANTONIO IMBASSAHY";"PSDB";"BA";2295;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189041"
"ANTÔNIO ROBERTO";"ROBERTO";"antônio roberto";"antonio roberto";"ANTONIO ROBERTO";"PV";"MG";1784;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160497"
"ARACELY DE PAULA";"DE PAULA";"aracely de paula";"aracely de paula";"ARACELY DE PAULA";"PR";"MG";689;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=96943"
"ARIOSTO HOLANDA";"HOLANDA";"ariosto holanda";"ariosto holanda";"ARIOSTO HOLANDA";"PSB";"CE";617;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=98966"
"ARLINDO CHINAGLIA";"CHINAGLIA";"arlindo chinaglia";"arlindo chinaglia";"ARLINDO CHINAGLIA";"PT";"SP";974;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=96950"
"ARMANDO ABÍLIO";"ABÍLIO";"armando abílio";"armando abilio";"ARMANDO ABILIO";"PTB";"PB";975;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=96957"
"ARMANDO VERGÍLIO";"VERGÍLIO";"armando vergílio";"armando vergilio";"ARMANDO VERGILIO";"PSD";"GO";2321;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189071"
"ARNALDO FARIA DE SÁ";"FARIA DE SÁ";"arnaldo faria de sá";"arnaldo faria de sa";"ARNALDO FARIA DE SA";"PTB";"SP";292;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=96966"
"ARNALDO JARDIM";"JARDIM";"arnaldo jardim";"arnaldo jardim";"ARNALDO JARDIM";"PPS";"SP";1786;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=162417"
"ARNALDO JORDY";"JORDY";"arnaldo jordy";"arnaldo jordy";"ARNALDO JORDY";"PPS";"PA";2341;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189206"
"ARNON BEZERRA";"BEZERRA";"arnon bezerra";"arnon bezerra";"ARNON BEZERRA";"PTB";"CE";1074;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97679"
"AROLDE DE OLIVEIRA";"DE OLIVEIRA";"arolde de oliveira";"arolde de oliveira";"AROLDE DE OLIVEIRA";"PSD";"RJ";187;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=98731"
"ARTHUR LIRA";"LIRA";"arthur lira";"arthur lira";"ARTHUR LIRA";"PP";"AL";2377;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189194"
"ARTHUR OLIVEIRA MAIA";"OLIVEIRA MAIA";"arthur oliveira maia";"arthur oliveira maia";"ARTHUR OLIVEIRA MAIA";"PMDB";"BA";2225;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189196"
"ARTUR BRUNO";"BRUNO";"artur bruno";"artur bruno";"ARTUR BRUNO";"PT";"CE";2226;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189054"
"ASDRUBAL BENTES";"BENTES";"asdrubal bentes";"asdrubal bentes";"ASDRUBAL BENTES";"PMDB";"PA";47;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=99032"
"ASSIS CARVALHO";"CARVALHO";"assis carvalho";"assis carvalho";"ASSIS CARVALHO";"PT";"PI";2338;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189111"
"ASSIS DO COUTO";"DO COUTO";"assis do couto";"assis do couto";"ASSIS DO COUTO";"PT";"PR";1542;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=107246"
"ASSIS MELO";"MELO";"assis melo";"assis melo";"ASSIS MELO";"PCdoB";"RS";2279;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189145"
"ÁTILA LINS";"LINS";"átila lins";"atila lins";"ATILA LINS";"PSD";"AM";583;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=96997"
"ÁTILA LIRA";"LIRA";"átila lira";"atila lira";"ATILA LIRA";"PSB";"PI";74;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=99387"
"AUDIFAX";;"audifax";"audifax";"AUDIFAX";"PSB";"ES";2374;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189066"
"AUGUSTO CARVALHO";"CARVALHO";"augusto carvalho";"augusto carvalho";"AUGUSTO CARVALHO";"PPS";"DF";359;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=101138"
"AUGUSTO COUTINHO";"COUTINHO";"augusto coutinho";"augusto coutinho";"AUGUSTO COUTINHO";"DEM";"PE";2236;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189104"
"AUREO";;"aureo";"aureo";"AUREO";"PRTB";"RJ";2384;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189126"
"BENEDITA DA SILVA";"DA SILVA";"benedita da silva";"benedita da silva";"BENEDITA DA SILVA";"PT";"RJ";188;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=103478"
"BENJAMIN MARANHÃO";"MARANHÃO";"benjamin maranhão";"benjamin maranhao";"BENJAMIN MARANHAO";"PMDB";"PB";1545;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=108984"
"BERINHO BANTIM";"BANTIM";"berinho bantim";"berinho bantim";"BERINHO BANTIM";"PSDB";"RR";2322;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189140"
"BERNARDO SANTANA DE VASCONCELLOS";"SANTANA DE VASCONCELLOS";"bernardo santana de vasconcellos";"bernardo santana de vasconcellos";"BERNARDO SANTANA DE VASCONCELLOS";"PR";"MG";2312;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189080"
"BETINHO ROSADO";"ROSADO";"betinho rosado";"betinho rosado";"BETINHO ROSADO";"DEM";"RN";983;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97050"
"BETO ALBUQUERQUE";"ALBUQUERQUE";"beto albuquerque";"beto albuquerque";"BETO ALBUQUERQUE";"PSB";"RS";1450;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=99325"
"BETO FARO";"FARO";"beto faro";"beto faro";"BETO FARO";"PT";"PA";1768;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160690"
"BETO MANSUR";"MANSUR";"beto mansur";"beto mansur";"BETO MANSUR";"PP";"SP";775;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=101174"
"BIFFI";;"biffi";"biffi";"ANTONIO CARLOS BIFFI";"PT";"MS";1539;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=107859"
"BILAC PINTO";"PINTO";"bilac pinto";"bilac pinto";"BILAC PINTO";"PR";"MG";1789;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160058"
"BOHN GASS";"GASS";"bohn gass";"bohn gass";"BOHN GASS";"PT";"RS";2405;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189217"
"BONIFÁCIO DE ANDRADA";"DE ANDRADA";"bonifácio de andrada";"bonifacio de andrada";"BONIFACIO DE ANDRADA";"PSDB";"MG";191;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97038"
"BRIZOLA NETO";"NETO";"brizola neto";"brizola neto";"BRIZOLA NETO";"PDT";"RJ";1790;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161414"
"BRUNA FURLAN";"FURLAN";"bruna furlan";"bruna furlan";"BRUNA FURLAN";"PSDB";"SP";2266;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189164"
"BRUNO ARAÚJO";"ARAÚJO";"bruno araújo";"bruno araujo";"BRUNO ARAUJO";"PSDB";"PE";1791;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160398"
"CABO JULIANO RABELO";"RABELO";"cabo juliano rabelo";"cabo juliano rabelo";"CABO JULIANO RABELO";"PSB";"MT";2474;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193603"
"CAMILO COLA";"COLA";"camilo cola";"camilo cola";"CAMILO COLA";"PMDB";"ES";1794;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161478"
"CÂNDIDO VACCAREZZA";"VACCAREZZA";"cândido vaccarezza";"candido vaccarezza";"CANDIDO VACCAREZZA";"PT";"SP";1944;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=159519"
"CARLAILE PEDROSA";"PEDROSA";"carlaile pedrosa";"carlaile pedrosa";"CARLAILE PEDROSA";"PSDB";"MG";2297;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189081"
"CARLINHOS ALMEIDA";"ALMEIDA";"carlinhos almeida";"carlinhos almeida";"CARLINHOS ALMEIDA";"PT";"SP";2247;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189165"
"CARLOS ALBERTO LERÉIA";"LERÉIA";"carlos alberto leréia";"carlos alberto lereia";"CARLOS ALBERTO LEREIA";"PSDB";"GO";1551;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=107269"
"CARLOS BEZERRA";"BEZERRA";"carlos bezerra";"carlos bezerra";"CARLOS BEZERRA";"PMDB";"MT";1962;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=157253"
"CARLOS BRANDÃO";"BRANDÃO";"carlos brandão";"carlos brandao";"CARLOS BRANDAO";"PSDB";"MA";1796;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=162190"
"CARLOS EDUARDO CADOCA";"CADOCA";"carlos eduardo cadoca";"carlos eduardo cadoca";"CARLOS EDUARDO CADOCA";"PSC";"PE";1325;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=99246"
"CARLOS MAGNO";"MAGNO";"carlos magno";"carlos magno";"CARLOS MAGNO";"PP";"RO";2352;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189215"
"CARLOS MELLES";"MELLES";"carlos melles";"carlos melles";"CARLOS MELLES";"DEM";"MG";985;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97058"
"CARLOS ROBERTO";"ROBERTO";"carlos roberto";"carlos roberto";"CARLOS ROBERTO";"PSDB";"SP";2435;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193252"
"CARLOS SAMPAIO";"SAMPAIO";"carlos sampaio";"carlos sampaio";"CARLOS SAMPAIO";"PSDB";"SP";1552;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=107930"
"CARLOS SOUZA";"SOUZA";"carlos souza";"carlos souza";"CARLOS SOUZA";"PSD";"AM";1553;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=109188"
"CARLOS ZARATTINI";"ZARATTINI";"carlos zarattini";"carlos zarattini";"CARLOS ZARATTINI";"PT";"SP";1963;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161128"
"CARMEN ZANOTTO";"ZANOTTO";"carmen zanotto";"carmen zanotto";"CARMEN ZANOTTO";"PPS";"SC";2433;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=193113"
"CELIA ROCHA";"ROCHA";"celia rocha";"celia rocha";"CELIA ROCHA";"PTB";"AL";2319;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189032"
"CELSO MALDANER";"MALDANER";"celso maldaner";"celso maldaner";"CELSO MALDANER";"PMDB";"SC";1798;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=159678"
"CESAR COLNAGO";"COLNAGO";"cesar colnago";"cesar colnago";"CESAR COLNAGO";"PSDB";"ES";2337;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189067"
"CÉSAR HALUM";"HALUM";"césar halum";"cesar halum";"CESAR HALUM";"PSD";"TO";2336;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189189"
"CEZAR SILVESTRI";"SILVESTRI";"cezar silvestri";"cezar silvestri";"CEZAR SILVESTRI";"PPS";"PR";1556;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=109173"
"CHICO ALENCAR";"ALENCAR";"chico alencar";"chico alencar";"CHICO ALENCAR";"PSOL";"RJ";1557;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=109687"
"CHICO D'ANGELO";"D'ANGELO";"chico d'angelo";"chico dangelo";"CHICO DANGELO";"PT";"RJ";1799;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160163"
"CHICO DAS VERDURAS";"VERDURAS";"chico das verduras";"chico das verduras";"CHICO DAS VERDURAS";"PRP";"RR";2259;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189139"
"CHICO LOPES";"LOPES";"chico lopes";"chico lopes";"CHICO LOPES";"PCdoB";"CE";1800;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161280"
"CIDA BORGHETTI";"BORGHETTI";"cida borghetti";"cida borghetti";"CIDA BORGHETTI";"PP";"PR";2237;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189210"
"CLAUDIO CAJADO";"CAJADO";"claudio cajado";"claudio cajado";"CLAUDIO CAJADO";"DEM";"BA";995;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=97101"
"CLÁUDIO PUTY";"PUTY";"cláudio puty";"claudio puty";"CLAUDIO PUTY";"PT";"PA";2313;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=189097"
"CLEBER VERDE";"VERDE";"cleber verde";"cleber verde";"CLEBER VERDE";"PRB";"MA";1804;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=161559"
"COSTA FERREIRA";"FERREIRA";"costa ferreira";"costa ferreira";"COSTA FERREIRA";"PSC";"MA";59;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=98927"
"CRISTIANO";;"cristiano";"cristiano";"CRISTIANO";"PTdoB";"RJ";2394;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=192662"
"DALVA FIGUEIREDO";"FIGUEIREDO";"dalva figueiredo";"dalva figueiredo";"DALVA FIGUEIREDO";"PT";"AP";1808;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=160413"
"DAMIÃO FELICIANO";"FELICIANO";"damião feliciano";"damiao feliciano";"DAMIAO FELICIANO";"PDT";"PB";1318;2011;54;"http://www2.camara.gov.br/deputados/pesquisa/ws_layouts_deputados_fotoBiograf?id=100168"
